text,type,year
"CONSIDERANDO a  reincidente extrapolação do limite de despesa total com pessoal, com o descumprimento do limite de despesa com pessoal do Poder Executivo no terceiro quadrimestre do exercício (69,50%), contrariando o previsto no art. 20, III, da LRF, bem como a não recondução do gasto com pessoal ao limite no período determinado na LRF;",Considerandos,2016
"CONSIDERANDO a assunção de obrigação, nos dois últimos quadrimestres do último ano do mandato, sem contrapartida suficiente de disponibilidade de caixa;",Considerandos,2016
"CONSIDERANDO que o  Resultado Atuarial do Regime Próprio da Previdência Social - RPPS ao final de exercício apresentou um déficit atuarial de R$ -77.521.668,62, representando um acréscimo percentual de 11,37% em relação ao exercício de 2015 (R$ - 69.605.910,92)",Considerandos,2016
"CONSIDERANDO que as alíquotas de contribuição dos entes respeitaram os limites constitucional e legalmente estabelecidos, porém as contribuições suplementares (7,50%) não foram as sugeridas pela reavaliação atuarial (20,00%);",Considerandos,2016
"CONSIDERANDO a ausência de recolhimento integral pela Prefeitura Municípal ao Regime Geral da Previdência Social - RGPS, tanto das contribuições dos servidores ao INSS (R$ 254.190,18), quanto das contribuições patronais (R$ 450.848,28), perfazendo um total não recolhido ao RGPS de R$ 705.038,46;",Considerandos,2016
"CONSIDERANDO que o não recolhimento das contribuições retidas dos servidores, no montante de R$ 68,627.67 do total não recolhido (R$ 254,190.18), caracteriza indícios dos crimes de apropriação indébita e sonegação previdenciária, com prejuízos aos servidores, que podem ser prejudicados ao requererem aposentadoria ou no recebimento de pensões;",Considerandos,2016
"CONSIDERANDO que o pagamento intempestivo das contribuições previdenciárias ao RGPS, ou seu não pagamento, além das restrições previstas no art. 56 da Lei Federal n° 8.212/91, acarreta aumento do passivo do município ante o Regime Geral de Previdência, gerando ônus para o Erário em virtude dos acréscimos pecuniários decorrentes e comprometem gestões futuras, que acabam tendo que arcar não apenas com as contribuições ordinárias, como também com a amortização, normalmente de longo prazo, de dívidas deixadas por administrações passadas;",Considerandos,2016
"CONSIDERANDO o aumento de 9,10% no indicador de Fracasso Escolar no período entre 2015 (13,20) e 2016 (14,40);",Considerandos,2016
"CONSIDERANDO que o Poder Executivo municipal não disponibilizou integralmente para a sociedade o conjunto de informações exigido na LRF, na Lei Complementar nº 131/2009, na Lei nº 12.527/2011 (LAI) e na Constituição Federal, apresentando nível de transparência “Insuficiente”, conforme aplicação de metodologia de levantamento do ITMPE;",Considerandos,2016
"CONSIDERANDO que os demais achados apontados pela auditoria, apesar de não ensejarem a emissão de Parecer Prévio pela rejeição das contas, requerem a emissão de determinações para que não voltem a se repetir em exercícios futuros; ",Considerandos,2016
"CONSIDERANDO que muitas das irregularidades que repercutiram desfavoravelmente na emissão do Parecer Prévio recomendando à Câmara Municipal de Barra de Guabiraba a rejeição das contas relativas ao exercício financeiro de 2015, em sede do processo TCE-PE N° 16100095-2, estão presentes também no exercício de 2016, ora em análise;",Considerandos,2016
"CONSIDERANDO os Princípios da Isonomia, da Coerência dos Julgados e da Segurança Jurídica;",Considerandos,2016
Considerando o teor do Relatório de Auditoria;,Considerandos,2016
"Considerando que houve extrapolação ao limite de gastos com pessoal, nos quadrimestres de 2016, atingiu, respectivamente, 62,19%, 64,50%, 57,19 da Receita Corrente Líquida – RCL;",Considerandos,2016
"Considerando que não foi recolhido ao RPPS de contribuição descontada dos servidores, deixando de ser devidamente repassado ao regime próprio o montante de R$ 1.425.992,79; não foi recolhido ao RPPS de contribuição patronal normal, deixando de ser devidamente repassado ao regime próprio o montante de R$ 2.942.376,52;",Considerandos,2016
"Considerando a existência de déficit de execução orçamentária, ou seja, o Município realizou despesas em volume superior à arrecadação de receitas, no montante de R$ 2.560.342,86;",Considerandos,2016
"Considerando a deficiente transparência do Poder Executivo, haja vista não disponibilizar a maioria das informações obrigatórias sobre orçamento e gestão, alcançando o nível “insuficiente”, o que vai de encontro da Constituição Federal, artigo 1º, 5º, XXXI, e 37, da Lei do Acesso à Informação, Lei 12.527/2011, artigo 8º, e da LRF, arts. 23, 48 e 73-C, e LRF;",Considerandos,2016
"CONSIDERANDO a extrapolação expressiva ao limite de gastos com pessoal, 76,56% da Receita Corrente Líquida – RCL, no final do exercício de 2016, pois se atingiu 64,16% da RCL, bem assim que a extrapolação ocorreu desde o início do exercício financeiro de 2014, revelando uma crônica gestão fiscal sem a cogente responsabilidade preconizada pela Carta Magna e que agrava a crise financeira e orçamentária das contas do Poder Executivo, o que viola a Constituição Federal, artigos 37 e 169, e a Lei de Responsabilidade Fiscal, artigos 1º, 19 e 20, bem assim considerando que se trata de uma reincidência, pois também praticada no exercício anterior, ano de 2015, conforme Processo TCE/PE nº 16100077-0;

CONSIDERANDO a omissão no recolhimento de contribuições previdenciárias ao Regime Geral de Previdência Social - RGPS, uma vez que deixou de recolher em 2016 relativos a contribuições patronais, R$ 545.316,11, prejudicando o RGPS e as contas do próprio Poder Executivo, em afronta aos princípios expressos da administração pública e ao dever de contribuir para seguridade social – Constituição da República, artigos 37, 40, 195 e 201, e Lei Federal 8.212/91, artigos 22 e 30, bem assim considerando que se trata de uma reincidência, pois também praticada no exercício anterior, ano de 2015, conforme Processo TCE/PE nº 16100077-0;

CONSIDERANDO também a grave omissão no recolhimento de contribuições previdenciárias ao Regime Próprio de Previdência Social - RPPS, uma vez que deixou de recolher todas as contribuições dos segurados, na expressiva importância de R$ 1.753.479,99, e patronais no vultoso montante não recolhido de R$ 3.807.430,84, e patronal especial de R$ 296.023,87, prejudicando o RPPS e as contas do próprio Poder Executivo, em afronta aos princípios expressos da administração pública e ao dever de contribuir para seguridade social – Constituição da República, artigos 37, 40, 195 e 201, bem assim considerando que se trata de uma reincidência, pois também praticada no exercício anterior, ano de 2015, conforme Processo TCE/PE nº 16100077-0;",Considerandos,2016
"CONSIDERANDO que as omissões previdenciárias prejudicaram sobremaneira as contas do RPPS, que apresentou em 2016 um déficit financeiro e déficit atuarial, que torna improvável suportar o pagamento de benefícios futuros dos segurados do Regime Próprio de Previdência Municipal - RPPS, bem como houve a utilização indevida dos recursos do Plano Previdenciário, no montante de R$ 3.674.840,95,  em afronta à Constituição da República, artigos 37, 40 e 201, e à Lei Federal 8.212/91, artigo 3º, à Portaria nº 403/08 MPS, artigos 2º, inc. XX, e 21, § 2º, e à Lei Municipal nº 153/2004, artigo 94, bem assim considerando que se trata de uma reincidência, pois também praticada no exercício anterior, ano de 2015, conforme Processo TCE/PE nº 16100077-0;
 ",Considerandos,2016
"CONSIDERANDO, também, as distorções na Lei Orçamentária Anual - LOA, a abertura de créditos adicionais excessiva e ainda ausente registro, em conta redutora, de Provisão para Perdas de Dívida Ativa (afronta os artigos 31, 37, 167, V e VI, da Constituição Federal, e Lei de Responsabilidade Fiscal, artigos 1º, caput e § 1º, e 20, III, e Portaria STN nº 548); a precária e insuficiente atuação do Chefe do Executivo quanto ao dever de adotar medidas efetivas visando à arrecadação de receitas próprias e dívida ativa (contrariando a Carta Magna, artigos 1º, 3º, 29, 30, 37, 156, Lei de Responsabilidade Fiscal – LRF, artigos 1º, 11 e 13, Código Tributário Nacional, artigos 201 a 203, Lei Federal nº 4.320/64, artigo 39, e Lei Federal n.º 6.830/80, artigos 1º e 2º), bem como considerando que se tratam de reincidências, pois também praticadas no exercício anterior, ano de 2015, conforme Processo TCE/PE nº 16100077-0;",Considerandos,2016
"CONSIDERANDO que se consolidou uma crise financeira expressiva com déficit de execução orçamentária, insuficiente liquidez imediata com reduzido índice de liquidez; inscrição também expressiva de restos a pagar processados de 2016, mas sem disponibilidade de recursos para o custeio no exercício seguinte (afronta à Carta Magna, artigos 29, 30, 37 e 156, e LRF, artigos 1º e 11 a 14), bem assim a realização de despesas com recursos do FUNDEB sem lastro financeiro, contrariando o artigo 21, da Lei Federal nº 11.494/07;",Considerandos,2016
Considerando os termos do Relatório de Auditoria (doc. 52) e da defesa apresentada (doc. 61);,Considerandos,2016
"Considerando as diversas falhas de controle constatadas desde o planejamento governamental à execução orçamentária e financeira, contrariando as normas de controle orçamentário, financeiro e patrimonial;",Considerandos,2016
"Considerando a ausência de recolhimento de contribuições previdenciárias devidas ao RGPS (servidores e patronal), no montante de R$ 415.951,75, sendo R$ 157.027,60, relativo a contribuições dos servidores, e R$ 258.924,15, referente à parte patronal, contrariando a legislação correlata;",Considerandos,2016
"Considerando que no exercício de 2016 constatou-se, repetidamente, a existência de baixos índices de liquidez imediata (0,35) e corrente (0,42), revelando a incapacidade financeira do Município para o cumprimento de obrigações de curto prazo;",Considerandos,2016
"Considerando que a gestora realizou despesas, nos últimos dois quadrimestres do seu mandato, que não puderam ser cumpridas integralmente dentro dele, haja vista não ter suficiente disponibilidade de caixa para este efeito, ao final do exercício, contrariando a regra do artigo 42 da Lei de Responsabilidade Fiscal;",Considerandos,2016
"Considerando que o Poder Executivo municipal não disponibilizou integralmente para a sociedade o conjunto de informações exigido na Lei de Responsabilidade Fiscal (LRF), na Lei Complementar no 131/2009, na Lei no 12.527/2011 (Lei de Acesso à Informação - LAI) e na Constituição Federal, apresentando nível de transparência “Insuficiente”, conforme aplicação de metodologia de levantamento do Índice de Transparência dos Municípios de Pernambuco (ITM-PE);",Considerandos,2016
Considerando que as irregularidades apontadas pela auditoria também ensejam determinações para que não voltem a se repetir em futuros exercícios;,Considerandos,2016
